,best_model,accuracy,precision,recall,f-score,and,nand,pfr,mem,fds
20,best_model_epoch11.pth,"0    0.711538
Name: accuracy, dtype: float64",0.7894736842105263,0.5769230769230769,0.6666666666178765,63.333333333333336,0.0,670.0427349212159,361.5948486328125,0.0
21,best_model_epoch10.pth,"0    0.711538
Name: accuracy, dtype: float64",0.8235294117647058,0.5384615384615384,0.6511627906498647,19.785714285714285,0.6702380952380953,609.9758725768232,393.1320495605469,0.297209653092006
22,best_model_epoch9.pth,"0    0.711538
Name: accuracy, dtype: float64",0.8235294117647058,0.5384615384615384,0.6511627906498647,8.785714285714286,0.8535714285714285,562.5862789441891,382.7122192382813,0.3785067873303167
23,best_model_epoch7.pth,"0    0.730769
Name: accuracy, dtype: float64",0.8333333333333334,0.5769230769230769,0.6818181817698347,69.0,0.0,634.5166470017542,372.0146789550781,0.0
24,best_model_epoch5.pth,"0    0.711538
Name: accuracy, dtype: float64",0.8235294117647058,0.5384615384615384,0.6511627906498647,73.28571428571429,0.0,679.5251192330666,382.4789733886719,0.0
25,best_model_epoch4.pth,"0    0.730769
Name: accuracy, dtype: float64",0.8333333333333334,0.5769230769230769,0.6818181817698347,71.0,0.0,616.9336027099389,372.0146789550781,0.0
26,best_model_epoch3.pth,"0    0.634615
Name: accuracy, dtype: float64",0.7692307692307693,0.3846153846153846,0.5128205127760683,138.3,0.0,606.1904776484098,424.8304138183594,0.0
27,best_model_epoch2.pth,"0    0.538462
Name: accuracy, dtype: float64",0.6666666666666666,0.1538461538461538,0.2499999999695312,23.5,0.6083333333333333,556.9721158210716,497.9026489257813,0.0623931623931623
28,best_model_epoch1.pth,"0    0.576923
Name: accuracy, dtype: float64",0.75,0.2307692307692307,0.352941176434602,14.5,0.7583333333333333,581.1116404682115,477.01849365234375,0.1312499999999999
29,best_model_epoch0.pth,"0    0.557692
Name: accuracy, dtype: float64",0.6666666666666666,0.2307692307692307,0.3428571428189388,57.333333333333336,0.0444444444444444,664.8669509150335,466.5986328125,0.0068376068376068
